deg_u,deg_v,deg_min,deg_max,common_neighbors,jaccard,adamic_adar,same_pred_comm,boundary_u,boundary_v,cc_u,cc_v,tri_u,tri_v,mu_triad_part_u,mu_triad_part_v,y,attacker,category,instance,attack_id
8,6,6,8,0,0.0,0.0,1,5,3,0.03571428571428571,0.13333333333333333,1,2,0,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,8,8,9,0,0.0,0.0,0,6,5,0.0,0.03571428571428571,0,1,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,15,8,15,0,0.0,0.0,0,5,7,0.03571428571428571,0.08571428571428572,1,9,1,4,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,6,6,10,0,0.0,0.0,0,4,4,0.022222222222222223,0.0,1,0,1,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,11,6,11,1,0.0625,0.25694917118487537,0,4,5,0.06666666666666667,0.10909090909090909,1,6,0,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
15,8,8,15,0,0.0,0.0,0,4,5,0.08571428571428572,0.07142857142857142,9,2,3,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
14,7,7,14,1,0.05,0.45511961331341866,0,4,3,0.04395604395604396,0.19047619047619047,4,4,2,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,12,8,12,3,0.17647058823529413,1.3530503517006527,0,5,6,0.07142857142857142,0.06060606060606061,2,4,2,3,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,11,10,11,0,0.0,0.0,0,4,5,0.08888888888888889,0.07272727272727272,4,4,2,4,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
37,11,11,37,3,0.06666666666666667,1.170255862231299,0,6,3,0.11261261261261261,0.09090909090909091,75,5,0,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,8,8,8,0,0.0,0.0,0,5,5,0.03571428571428571,0.10714285714285714,1,3,1,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
18,15,15,18,1,0.03125,0.36067376022224085,0,5,7,0.0915032679738562,0.08571428571428572,14,9,0,4,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,11,9,11,0,0.0,0.0,0,3,4,0.19444444444444445,0.10909090909090909,7,6,1,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
17,11,11,17,1,0.037037037037037035,0.267546386419054,0,3,6,0.22058823529411764,0.03636363636363636,30,2,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,5,5,6,1,0.1,0.2769378934088574,0,3,4,0.0,0.1,0,1,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,8,8,9,0,0.0,0.0,0,2,4,0.25,0.17857142857142858,9,5,1,4,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
13,11,11,13,2,0.09090909090909091,0.7631033646040855,1,6,4,0.038461538461538464,0.01818181818181818,3,1,2,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,12,10,12,0,0.0,0.0,0,7,3,0.044444444444444446,0.3181818181818182,2,21,1,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,15,7,15,0,0.0,0.0,0,4,5,0.19047619047619047,0.047619047619047616,4,5,1,3,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
42,14,14,42,2,0.037037037037037035,0.6505357871315833,0,7,5,0.12311265969802555,0.04395604395604396,106,4,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
30,15,15,30,1,0.022727272727272728,0.45511961331341866,0,6,2,0.04827586206896552,0.23809523809523808,21,25,0,4,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,11,6,11,0,0.0,0.0,0,4,3,0.13333333333333333,0.10909090909090909,2,6,2,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
11,9,9,11,0,0.0,0.0,0,4,4,0.09090909090909091,0.05555555555555555,5,2,2,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
14,6,6,14,1,0.05263157894736842,0.43429448190325176,0,5,4,0.054945054945054944,0.06666666666666667,5,1,3,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
11,37,11,37,1,0.02127659574468085,0.35295612386476116,0,3,6,0.01818181818181818,0.11261261261261261,1,75,1,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
18,8,8,18,2,0.08333333333333333,0.8256570129703011,0,4,6,0.16993464052287582,0.17857142857142858,26,5,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
15,10,10,15,2,0.08695652173913043,0.6135226426802476,1,3,4,0.13333333333333333,0.2222222222222222,14,10,4,3,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
18,11,11,18,2,0.07407407407407407,0.636815759487909,0,4,4,0.16993464052287582,0.09090909090909091,26,5,0,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
19,9,9,19,0,0.0,0.0,0,8,4,0.029239766081871343,0.027777777777777776,5,1,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,6,6,6,1,0.09090909090909091,0.25694917118487537,0,3,3,0.13333333333333333,0.06666666666666667,2,1,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,11,8,11,0,0.0,0.0,0,4,3,0.17857142857142858,0.10909090909090909,5,6,4,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,11,6,11,2,0.13333333333333333,0.5338870645937328,0,4,3,0.0,0.10909090909090909,0,6,0,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,11,10,11,1,0.05,0.3789231816899512,0,4,3,0.022222222222222223,0.10909090909090909,1,6,1,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,7,6,7,0,0.0,0.0,0,5,5,0.0,0.047619047619047616,0,1,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,6,6,6,0,0.0,0.0,0,3,3,0.13333333333333333,0.06666666666666667,2,1,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,11,10,11,2,0.10526315789473684,0.7872506057680129,1,3,3,0.15555555555555556,0.01818181818181818,7,1,2,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,11,6,11,0,0.0,0.0,0,4,3,0.06666666666666667,0.09090909090909091,1,5,0,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,9,9,9,0,0.0,0.0,0,4,3,0.08333333333333333,0.19444444444444445,3,7,2,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,7,6,7,0,0.0,0.0,0,3,3,0.13333333333333333,0.14285714285714285,2,3,2,3,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,12,8,12,2,0.1111111111111111,0.9040868828124409,0,4,5,0.07142857142857142,0.09090909090909091,2,6,2,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,8,7,8,0,0.0,0.0,1,5,4,0.047619047619047616,0.07142857142857142,1,2,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,5,5,6,0,0.0,0.0,0,3,4,0.26666666666666666,0.0,4,0,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
16,5,5,16,0,0.0,0.0,0,6,3,0.041666666666666664,0.1,5,1,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,9,8,9,0,0.0,0.0,0,4,4,0.07142857142857142,0.1388888888888889,2,5,1,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,6,6,10,0,0.0,0.0,0,5,4,0.022222222222222223,0.0,1,0,1,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
15,11,11,15,0,0.0,0.0,0,3,4,0.13333333333333333,0.01818181818181818,14,1,4,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,9,6,9,0,0.0,0.0,0,4,4,0.06666666666666667,0.1111111111111111,1,4,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
13,14,13,14,0,0.0,0.0,0,6,5,0.038461538461538464,0.16483516483516483,3,15,2,4,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,6,6,8,0,0.0,0.0,0,4,5,0.07142857142857142,0.0,2,0,1,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
15,11,11,15,0,0.0,0.0,0,7,4,0.08571428571428572,0.10909090909090909,9,6,4,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,12,7,12,0,0.0,0.0,0,4,4,0.0,0.16666666666666666,0,11,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,8,8,9,0,0.0,0.0,0,3,4,0.027777777777777776,0.07142857142857142,1,2,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,8,8,9,0,0.0,0.0,0,4,4,0.2222222222222222,0.14285714285714285,8,4,4,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,7,6,7,0,0.0,0.0,0,3,4,0.06666666666666667,0.09523809523809523,1,2,1,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
14,11,11,14,1,0.041666666666666664,0.36926937306885504,0,4,4,0.08791208791208792,0.09090909090909091,8,5,8,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,14,9,14,1,0.045454545454545456,0.36926937306885504,0,4,5,0.2222222222222222,0.04395604395604396,8,4,4,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
11,6,6,11,0,0.0,0.0,0,4,4,0.01818181818181818,0.0,1,0,1,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
16,7,7,16,1,0.045454545454545456,0.45511961331341866,0,8,3,0.075,0.09523809523809523,9,2,0,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,14,10,14,1,0.043478260869565216,0.45511961331341866,0,4,4,0.08888888888888889,0.14285714285714285,4,13,2,3,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,6,6,6,1,0.09090909090909091,0.25694917118487537,0,4,4,0.06666666666666667,0.0,1,0,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,9,9,10,2,0.11764705882352941,0.7959555731141975,1,4,5,0.022222222222222223,0.08333333333333333,1,3,1,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,8,8,9,1,0.0625,0.3789231816899512,0,4,5,0.08333333333333333,0.03571428571428571,3,1,3,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
12,7,7,12,1,0.05555555555555555,0.25694917118487537,0,3,4,0.09090909090909091,0.14285714285714285,6,3,1,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,6,6,7,0,0.0,0.0,0,3,3,0.2857142857142857,0.06666666666666667,6,1,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,11,10,11,1,0.05,0.25694917118487537,0,6,3,0.06666666666666667,0.10909090909090909,3,6,1,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,7,6,7,0,0.0,0.0,0,2,4,0.13333333333333333,0.0,2,0,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,8,6,8,0,0.0,0.0,0,3,2,0.0,0.03571428571428571,0,1,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,6,6,7,1,0.08333333333333333,0.48089834696298783,1,3,4,0.14285714285714285,0.13333333333333333,3,2,1,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,8,8,10,1,0.058823529411764705,0.2769378934088574,0,3,4,0.17777777777777778,0.07142857142857142,8,2,1,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,5,5,7,0,0.0,0.0,0,4,2,0.0,0.0,0,0,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,7,7,8,0,0.0,0.0,0,3,3,0.10714285714285714,0.19047619047619047,3,4,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,11,8,11,1,0.05555555555555555,0.2769378934088574,0,4,3,0.07142857142857142,0.10909090909090909,2,6,1,2,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,7,6,7,1,0.08333333333333333,0.43429448190325176,1,4,3,0.06666666666666667,0.14285714285714285,1,3,0,3,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,8,6,8,0,0.0,0.0,0,4,4,0.0,0.10714285714285714,0,3,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,23,8,23,2,0.06896551724137931,0.7951647564324791,1,4,8,0.07142857142857142,0.043478260869565216,2,11,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,9,8,9,1,0.0625,0.3789231816899512,1,5,3,0.07142857142857142,0.08333333333333333,2,3,2,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,6,6,7,0,0.0,0.0,0,5,3,0.14285714285714285,0.06666666666666667,3,1,0,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
15,8,8,15,0,0.0,0.0,0,4,5,0.08571428571428572,0.0,9,0,3,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
11,9,9,11,1,0.05263157894736842,0.35295612386476116,0,3,2,0.01818181818181818,0.25,1,9,1,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
11,14,11,14,1,0.041666666666666664,0.29401410379520604,0,5,5,0.09090909090909091,0.07692307692307693,5,7,2,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,7,6,7,1,0.08333333333333333,0.25694917118487537,0,4,4,0.06666666666666667,0.09523809523809523,1,2,0,0,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,15,10,15,2,0.08695652173913043,0.6939702848331037,1,4,2,0.17777777777777778,0.23809523809523808,8,25,0,4,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,10,10,10,0,0.0,0.0,0,6,4,0.06666666666666667,0.022222222222222223,3,1,1,1,1,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
13,15,13,15,0,0.0,0.0,0,6,4,0.038461538461538464,0.01904761904761905,3,2,2,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
11,5,5,11,0,0.0,0.0,0,2,4,0.21818181818181817,0.1,12,1,1,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,6,6,9,0,0.0,0.0,0,4,3,0.05555555555555555,0.06666666666666667,2,1,1,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
5,9,5,9,0,0.0,0.0,0,3,4,0.2,0.05555555555555555,2,2,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,8,6,8,0,0.0,0.0,0,4,6,0.0,0.0,0,0,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
5,8,5,8,0,0.0,0.0,0,4,5,0.1,0.0,1,0,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,7,6,7,0,0.0,0.0,0,5,5,0.0,0.0,0,0,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,9,9,10,0,0.0,0.0,0,3,3,0.15555555555555556,0.08333333333333333,7,3,2,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
12,8,8,12,1,0.05263157894736842,0.25694917118487537,0,4,3,0.16666666666666666,0.14285714285714285,11,4,1,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,15,8,15,0,0.0,0.0,0,4,2,0.07142857142857142,0.23809523809523808,2,25,2,4,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
12,6,6,12,1,0.058823529411764705,0.267546386419054,1,3,2,0.24242424242424243,0.13333333333333333,16,2,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,9,6,9,0,0.0,0.0,0,3,3,0.0,0.08333333333333333,0,3,0,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
5,7,5,7,0,0.0,0.0,0,2,3,0.2,0.0,2,0,2,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
12,9,9,12,1,0.05,0.267546386419054,0,3,3,0.09090909090909091,0.19444444444444445,6,7,1,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,12,9,12,1,0.05,0.29401410379520604,1,3,5,0.027777777777777776,0.12121212121212122,1,8,0,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,23,9,23,1,0.03225806451612903,0.2769378934088574,1,3,10,0.027777777777777776,0.05533596837944664,1,14,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
11,12,11,12,1,0.045454545454545456,0.267546386419054,0,4,3,0.09090909090909091,0.3181818181818182,5,21,2,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,15,7,15,0,0.0,0.0,0,4,2,0.047619047619047616,0.09523809523809523,1,10,0,3,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,11,6,11,0,0.0,0.0,0,4,5,0.13333333333333333,0.07272727272727272,2,4,2,4,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
18,7,7,18,1,0.041666666666666664,0.48089834696298783,1,4,3,0.16993464052287582,0.2857142857142857,26,6,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,12,6,12,0,0.0,0.0,0,4,6,0.0,0.06060606060606061,0,4,0,3,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
14,14,14,14,0,0.0,0.0,0,4,5,0.14285714285714285,0.07692307692307693,13,7,3,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
13,9,9,13,0,0.0,0.0,0,5,4,0.2564102564102564,0.1388888888888889,20,5,2,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,6,6,8,1,0.07692307692307693,0.28126641406272834,0,3,4,0.03571428571428571,0.06666666666666667,1,1,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
14,9,9,14,3,0.15,1.132278020754295,1,4,2,0.14285714285714285,0.25,13,9,3,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
14,11,11,14,0,0.0,0.0,0,5,5,0.054945054945054944,0.07272727272727272,5,4,3,4,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,18,10,18,0,0.0,0.0,0,6,5,0.06666666666666667,0.0915032679738562,3,14,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
14,8,8,14,1,0.047619047619047616,0.45511961331341866,0,5,5,0.16483516483516483,0.07142857142857142,15,2,4,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,7,7,7,1,0.07692307692307693,0.267546386419054,0,5,3,0.14285714285714285,0.14285714285714285,3,3,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
12,8,8,12,0,0.0,0.0,0,5,5,0.045454545454545456,0.07142857142857142,3,2,1,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,6,6,8,1,0.07692307692307693,0.28126641406272834,0,4,4,0.07142857142857142,0.06666666666666667,2,1,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
14,6,6,14,0,0.0,0.0,0,4,3,0.08791208791208792,0.13333333333333333,8,2,8,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,6,6,7,1,0.08333333333333333,0.48089834696298783,0,5,4,0.047619047619047616,0.0,1,0,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,9,9,9,0,0.0,0.0,0,2,3,0.2777777777777778,0.1111111111111111,10,4,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
5,13,5,13,0,0.0,0.0,0,2,4,0.2,0.1282051282051282,2,10,2,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,11,9,11,0,0.0,0.0,0,4,5,0.05555555555555555,0.05454545454545454,2,3,0,3,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
11,8,8,11,0,0.0,0.0,0,6,5,0.03636363636363636,0.0,2,0,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,15,8,15,1,0.045454545454545456,0.5581106265512472,0,5,5,0.03571428571428571,0.19047619047619047,1,20,1,6,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,6,6,10,1,0.06666666666666667,0.25694917118487537,0,6,3,0.06666666666666667,0.06666666666666667,3,1,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,8,8,8,1,0.06666666666666667,0.43429448190325176,0,4,5,0.0,0.07142857142857142,0,2,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,8,7,8,1,0.07142857142857142,0.25694917118487537,0,3,5,0.2857142857142857,0.07142857142857142,6,2,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,10,9,10,0,0.0,0.0,0,6,4,0.0,0.13333333333333333,0,6,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,6,6,9,1,0.07142857142857142,0.25694917118487537,0,3,4,0.08333333333333333,0.0,3,0,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,7,7,9,0,0.0,0.0,0,6,3,0.027777777777777776,0.0,1,0,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,9,8,9,2,0.13333333333333333,0.6632834768640611,1,4,3,0.10714285714285714,0.1111111111111111,3,4,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
16,8,8,16,1,0.043478260869565216,0.3789231816899512,0,4,5,0.15833333333333333,0.03571428571428571,19,1,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
12,5,5,12,1,0.0625,0.3789231816899512,0,3,4,0.24242424242424243,0.1,16,1,1,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,7,6,7,0,0.0,0.0,0,4,2,0.06666666666666667,0.19047619047619047,1,4,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,8,8,8,0,0.0,0.0,0,4,6,0.03571428571428571,0.17857142857142858,1,5,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,7,7,7,1,0.07692307692307693,0.48089834696298783,0,3,4,0.14285714285714285,0.0,3,0,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,11,7,11,1,0.058823529411764705,0.36067376022224085,1,3,2,0.2857142857142857,0.21818181818181817,6,12,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,7,6,7,0,0.0,0.0,0,5,4,0.0,0.047619047619047616,0,1,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
5,12,5,12,1,0.0625,0.3284587387530511,0,3,3,0.2,0.3181818181818182,2,21,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,6,6,6,0,0.0,0.0,0,3,4,0.2,0.0,3,0,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,7,7,7,1,0.07692307692307693,0.5138983423697507,0,5,4,0.0,0.14285714285714285,0,3,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
16,5,5,16,0,0.0,0.0,0,4,4,0.15833333333333333,0.1,19,1,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
30,11,11,30,2,0.05128205128205128,0.7813527860717959,0,6,3,0.04827586206896552,0.10909090909090909,21,6,0,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
15,15,15,15,0,0.0,0.0,0,4,2,0.05714285714285714,0.23809523809523808,6,25,6,4,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
12,11,11,12,1,0.045454545454545456,0.3789231816899512,1,5,5,0.09090909090909091,0.07272727272727272,6,4,6,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,37,8,37,1,0.022727272727272728,0.5581106265512472,0,4,6,0.0,0.11261261261261261,0,75,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,11,8,11,1,0.05555555555555555,0.4170323914242463,1,4,3,0.10714285714285714,0.09090909090909091,3,5,1,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,11,9,11,1,0.05263157894736842,0.36926937306885504,1,3,5,0.1111111111111111,0.10909090909090909,4,6,0,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,8,8,8,0,0.0,0.0,0,4,5,0.10714285714285714,0.03571428571428571,3,1,1,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
